ADAL,AIAL,AVER,4
ADAL,AIAL,RICR,5
ADAL,AIAL,RICL,2
ADAL,AIAL,ADEL,2
ADAL,AIAL,ASEL,6
ADAL,AIAL,AWCR,9
ADAL,AIAL,ASIL,4
ADAL,ADEL,AVER,4
ADAL,ADEL,RICR,5
ADAL,ADEL,RICL,2
ADAL,ADEL,AVDL,6
ADAL,ADEL,BDUL,9
ADAL,ADEL,CEPDL,6
ADAL,ADEL,FLPL,6
ADAL,ADEL,OLLL,6
ADAL,ADEL,RIFL,6
ADAL,ADEL,RIVL,6
ADAL,RICL,AVER,4
ADAL,RICL,RICR,5
ADAL,RICL,ADAR,9
ADAL,RICL,SMDVL,6
ADAL,RICL,SMBDL,6
ADAL,RICL,URXL,4
ADAL,RICR,AVER,9
ADAL,AVER,FLPL,2
AVER,FLPL,ADEL,4
AVER,FLPL,AVBR,6
AVER,FLPL,AVBL,6
AVER,FLPL,DVA,6
ADAR,RICL,AVEL,9
ADAR,RICL,SMDVL,9
ADAR,RICL,SMBDL,9
ADAR,RICL,URXL,5
ADAR,AVEL,RIGL,2
ADAR,AVEL,ASHL,2
ADAR,AVEL,PVCL,2
ADAR,AVEL,AVKL,2
ADAR,AVEL,FLPR,2
AVEL,FLPR,RIGL,2
AVEL,FLPR,ASHL,2
AVEL,FLPR,PVCL,2
AVEL,FLPR,AVKL,2
AVEL,FLPR,AVBL,6
AVEL,AVKL,RIGL,2
AVEL,AVKL,ASHL,2
AVEL,AVKL,PVCL,2
AVEL,AVKL,SMDDR,6
AVEL,AVKL,DVC,4
AVEL,PVCL,RIGL,2
AVEL,PVCL,ASHL,2
AVEL,PVCL,AVJL,4
AVEL,PVCL,AQR,4
AVEL,PVCL,PVCR,9
AVEL,PVCL,RID,6
AVEL,PVCL,PVPL,4
AVEL,PVCL,PVPR,4
AVEL,ASHL,RIGL,2
AVEL,ASHL,AVDL,6
AVEL,ASHL,RIFL,4
AVEL,ASHL,ADLL,4
AVEL,RIGL,ADFL,4
AVEL,RIGL,AVAR,4
RICL,URXL,SMDVL,4
RICL,URXL,SMBDL,4
RICL,SMBDL,SMDVL,6
RICL,SMDVL,RIVL,2
RICL,SMDVL,ALNR,2
RICL,SMDVL,RIS,2
RICL,SMDVL,SMDDR,2
RICL,SMDVL,RIBR,2
RICL,SMDVL,RIML,2
ADEL,RIVL,AVDL,6
ADEL,RIVL,BDUL,9
ADEL,RIVL,CEPDL,6
ADEL,RIVL,FLPL,6
ADEL,RIVL,OLLL,6
ADEL,RIVL,RIFL,6
ADEL,RIVL,SMDVL,4
ADEL,RIVL,RIAL,4
ADEL,RIVL,RMDDR,4
ADEL,RIVL,RMDVL,4
ADEL,RIFL,AVDL,6
ADEL,RIFL,BDUL,9
ADEL,RIFL,CEPDL,6
ADEL,RIFL,FLPL,6
ADEL,RIFL,OLLL,6
ADEL,RIFL,ASHL,4
ADEL,RIFL,PVPL,4
ADEL,OLLL,AVDL,6
ADEL,OLLL,BDUL,9
ADEL,OLLL,CEPDL,7
ADEL,OLLL,FLPL,6
ADEL,OLLL,SMDDR,4
ADEL,OLLL,RMDR,4
ADEL,OLLL,SAADR,2
ADEL,FLPL,AVDL,6
ADEL,FLPL,BDUL,9
ADEL,FLPL,CEPDL,6
ADEL,FLPL,AVBR,4
ADEL,FLPL,AVBL,4
ADEL,FLPL,DVA,4
ADEL,CEPDL,AVDL,6
ADEL,CEPDL,BDUL,9
ADEL,CEPDL,RIBL,4
ADEL,CEPDL,URBL,4
ADEL,CEPDL,RIH,2
ADEL,BDUL,AVDL,9
ADEL,BDUL,URADL,9
ADEL,AVDL,ASHL,2
ADEL,AVDL,AIML,2
ADEL,AVDL,AQR,2
ADEL,AVDL,AVHL,2
AVDL,AVHL,ASHL,2
AVDL,AVHL,AIML,2
AVDL,AVHL,AQR,2
AVDL,AVHL,AVJL,6
AVDL,AVHL,ADFR,6
AVDL,AVHL,PVPR,4
AVDL,AQR,ASHL,2
AVDL,AQR,AIML,2
AVDL,AQR,PVCL,6
AVDL,AQR,PVPL,4
AVDL,AIML,ASHL,2
AVDL,AIML,ASJL,6
AVDL,AIML,AVFL,6
AVDL,ASHL,RIFL,4
AVDL,ASHL,ADLL,4
CEPDL,RIH,OLLL,2
CEPDL,RIH,RIBL,4
CEPDL,RIH,URBL,4
CEPDL,RIH,CEPVL,6
CEPDL,RIH,IL2L,6
CEPDL,RIH,OLQDL,6
CEPDL,URBL,OLLL,4
CEPDL,URBL,RIBL,6
CEPDL,RIBL,OLLL,4
CEPDL,RIBL,AINL,2
CEPDL,RIBL,AUAL,4
CEPDL,RIBL,SMDVR,4
CEPDL,OLLL,SMDDR,6
CEPDL,OLLL,RMDR,6
CEPDL,OLLL,SAADR,4
FLPL,DVA,AVBR,6
FLPL,DVA,AVBL,6
FLPL,DVA,AUAL,4
FLPL,DVA,SMBVL,4
FLPL,AVBL,AVBR,6
FLPL,AVBL,AVFR,2
FLPL,AVBL,FLPR,2
FLPL,AVBR,AVFL,2
OLLL,SAADR,SMDDR,4
OLLL,SAADR,RMDR,4
OLLL,SAADR,RIML,4
OLLL,RMDR,SMDDR,6
OLLL,RMDR,RMDDL,4
OLLL,RMDR,RMHL,2
OLLL,SMDDR,SMDVL,4
OLLL,SMDDR,AVKL,2
RIFL,PVPL,ASHL,6
RIFL,PVPL,AQR,4
RIFL,PVPL,PVCL,4
RIFL,PVPL,AVHR,4
RIFL,PVPL,PVCR,4
RIFL,ASHL,ADLL,2
RIVL,RMDVL,SMDVL,6
RIVL,RMDVL,RIAL,6
RIVL,RMDVL,RMDDR,6
RIVL,RMDDR,SMDVL,6
RIVL,RMDDR,RIAL,6
RIVL,RMDDR,RMDL,2
RIVL,RIAL,SMDVL,6
RIVL,RIAL,ASER,2
RIVL,RIAL,AWBL,2
RIVL,RIAL,CEPVL,4
RIVL,RIAL,SIADL,4
RIVL,SMDVL,ALNR,2
RIVL,SMDVL,RIS,2
RIVL,SMDVL,SMDDR,2
RIVL,SMDVL,RIBR,2
RIVL,SMDVL,RIML,2
ADFL,AWAL,RIGL,4
ADFL,AWAL,RIR,4
ADFL,AWAL,AVHR,2
ADFL,AWAL,ASEL,6
ADFL,AVHR,RIGL,4
ADFL,AVHR,RIR,4
ADFL,AVHR,PVPL,4
ADFL,RIR,RIGL,6
ADFL,RIGL,AVAR,2
RIGL,AVAR,RIML,4
ADLL,AWCL,ASEL,8
ADLL,AWCL,ASHL,6
ADLL,AWCL,AVAL,6
ADLL,AWCL,AVJL,6
ADLL,AWCL,AIAR,5
ADLL,AWCL,ASER,2
